instance,J,T,C,solver,time_limit(msec),status,objective,schedule
instances/MTSP/Laporte/Tabela6/L16-3.txt,20,25,20,org.minizinc.mip.cplex,180000,optimal,5,"[5, 13, 17, 15, 11, 10, 9, 18, 14, 7, 2, 1, 4, 16, 6, 19, 20, 8, 3, 12]"
instances/MTSP/Laporte/Tabela6/L16-4.txt,20,25,20,org.minizinc.mip.cplex,180000,satisfied,8,"[1, 8, 19, 6, 2, 5, 13, 17, 10, 7, 18, 15, 14, 9, 11, 20, 16, 12, 4, 3]"
instances/MTSP/Laporte/Tabela6/L16-5.txt,20,25,20,org.minizinc.mip.cplex,180000,optimal,5,"[12, 11, 17, 5, 7, 14, 19, 9, 20, 2, 10, 3, 13, 6, 8, 1, 16, 4, 15, 18]"
instances/MTSP/Laporte/Tabela6/L16-6.txt,20,25,20,org.minizinc.mip.cplex,180000,optimal,5,"[12, 15, 9, 6, 19, 13, 4, 11, 17, 7, 1, 2, 18, 5, 20, 10, 8, 3, 16, 14]"
instances/MTSP/Laporte/Tabela6/L16-7.txt,20,25,20,org.minizinc.mip.cplex,180000,optimal,5,"[3, 5, 4, 7, 1, 19, 8, 13, 17, 6, 9, 10, 11, 16, 14, 18, 15, 12, 2, 20]"
instances/MTSP/Laporte/Tabela6/L16-8.txt,20,25,20,org.minizinc.mip.cplex,180000,satisfied,7,"[19, 11, 15, 8, 12, 14, 10, 17, 4, 13, 18, 9, 1, 5, 20, 7, 16, 2, 6, 3]"
instances/MTSP/Laporte/Tabela6/L16-9.txt,20,25,20,org.minizinc.mip.cplex,180000,satisfied,7,"[1, 6, 3, 18, 13, 7, 10, 17, 2, 9, 20, 4, 16, 12, 19, 15, 11, 5, 14, 8]"
instances/MTSP/Laporte/Tabela6/L17-1.txt,20,25,20,org.minizinc.mip.cplex,300000,satisfied,10,"[14, 20, 2, 9, 10, 12, 3, 16, 17, 19, 7, 4, 6, 8, 13, 15, 1, 5, 11, 18]"
instances/MTSP/Laporte/Tabela6/L17-10.txt,20,25,20,org.minizinc.mip.cplex,300000,satisfied,11,"[4, 2, 8, 11, 6, 17, 9, 18, 14, 10, 20, 5, 12, 15, 19, 1, 7, 3, 16, 13]"
instances/MTSP/Laporte/Tabela6/L17-2.txt,20,25,20,org.minizinc.mip.cplex,300000,satisfied,8,"[20, 7, 9, 19, 16, 11, 8, 1, 4, 12, 14, 15, 3, 2, 6, 18, 13, 5, 10, 17]"
instances/MTSP/Laporte/Tabela6/L17-3.txt,20,25,20,org.minizinc.mip.cplex,180000,satisfied,9,"[4, 6, 5, 18, 11, 8, 12, 13, 9, 14, 10, 17, 15, 1, 16, 20, 3, 2, 7, 19]"
instances/MTSP/Laporte/Tabela6/L17-4.txt,20,25,20,org.minizinc.mip.cplex,300000,satisfied,8,"[4, 2, 8, 18, 15, 12, 10, 5, 6, 3, 17, 14, 19, 16, 20, 13, 1, 11, 7, 9]"
instances/MTSP/Laporte/Tabela6/L17-5.txt,20,25,20,org.minizinc.mip.cplex,180000,satisfied,9,"[3, 14, 11, 2, 15, 10, 4, 9, 7, 13, 5, 17, 20, 8, 1, 19, 6, 16, 12, 18]"
instances/MTSP/Laporte/Tabela6/L17-6.txt,20,25,20,org.minizinc.mip.cplex,300000,satisfied,9,"[19, 16, 10, 20, 11, 7, 17, 4, 18, 13, 8, 14, 5, 3, 1, 12, 6, 15, 9, 2]"
