instance,J,T,C,solver,time_limit(msec),status,objective,schedule
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s4n002.txt,40,60,25,yuck,180000,satisfied,217,"[12, 26, 14, 39, 1, 9, 36, 28, 15, 18, 29, 35, 7, 5, 37, 20, 13, 31, 40, 16, 23, 2, 32, 8, 27, 17, 4, 22, 34, 21, 19, 3, 25, 11, 33, 30, 6, 24, 10, 38]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s4n002.txt,40,60,25,org.minizinc.mip.cplex,180000,unknown,,"nil"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s4n003.txt,40,60,25,yuck,180000,satisfied,203,"[16, 23, 25, 34, 11, 33, 8, 29, 1, 22, 7, 18, 2, 36, 10, 9, 13, 31, 4, 38, 27, 37, 15, 30, 17, 21, 24, 39, 19, 28, 20, 40, 12, 3, 26, 35, 5, 14, 32, 6]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s4n003.txt,40,60,25,org.minizinc.mip.cplex,180000,unknown,,"nil"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s4n004.txt,40,60,25,yuck,180000,satisfied,208,"[19, 18, 1, 12, 33, 37, 17, 28, 36, 11, 29, 25, 32, 15, 14, 16, 31, 13, 35, 5, 8, 34, 10, 40, 26, 27, 24, 39, 21, 2, 22, 23, 4, 20, 9, 30, 3, 7, 38, 6]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s4n004.txt,40,60,25,org.minizinc.mip.cplex,180000,unknown,,"nil"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s4n005.txt,40,60,25,yuck,180000,satisfied,194,"[32, 5, 6, 20, 12, 30, 17, 28, 38, 34, 7, 29, 39, 14, 19, 9, 36, 18, 13, 15, 35, 40, 24, 3, 21, 16, 4, 31, 2, 37, 33, 25, 22, 1, 11, 27, 23, 26, 10, 8]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s4n005.txt,40,60,25,org.minizinc.mip.cplex,180000,unknown,,"nil"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s4n006.txt,40,60,25,yuck,180000,satisfied,212,"[25, 39, 8, 23, 37, 30, 2, 4, 3, 34, 19, 5, 27, 29, 14, 15, 24, 10, 21, 6, 36, 13, 9, 22, 40, 32, 1, 20, 28, 16, 26, 38, 11, 33, 31, 35, 18, 7, 12, 17]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s4n006.txt,40,60,25,org.minizinc.mip.cplex,180000,unknown,,"nil"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s4n007.txt,40,60,25,yuck,180000,satisfied,211,"[8, 23, 6, 10, 37, 36, 18, 19, 29, 4, 30, 15, 20, 11, 25, 22, 13, 31, 24, 1, 9, 35, 39, 16, 26, 5, 28, 27, 2, 34, 40, 14, 7, 12, 33, 17, 32, 38, 21, 3]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s4n007.txt,40,60,25,org.minizinc.mip.cplex,180000,unknown,,"nil"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s4n008.txt,40,60,25,yuck,180000,satisfied,213,"[26, 40, 30, 29, 27, 12, 8, 28, 15, 22, 2, 1, 4, 14, 39, 31, 16, 11, 37, 18, 21, 6, 13, 23, 20, 19, 17, 9, 33, 10, 32, 3, 25, 7, 34, 24, 5, 35, 38, 36]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s4n008.txt,40,60,25,org.minizinc.mip.cplex,180000,unknown,,"nil"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s4n009.txt,40,60,25,yuck,180000,satisfied,190,"[23, 33, 18, 16, 20, 36, 17, 28, 13, 22, 29, 25, 12, 37, 1, 4, 2, 26, 24, 31, 21, 27, 40, 35, 38, 10, 9, 34, 7, 14, 19, 30, 5, 11, 32, 3, 39, 6, 15, 8]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s4n009.txt,40,60,25,org.minizinc.mip.cplex,180000,unknown,,"nil"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s4n010.txt,40,60,25,yuck,180000,satisfied,194,"[12, 38, 15, 27, 21, 36, 17, 9, 28, 8, 6, 10, 5, 35, 29, 33, 34, 20, 1, 26, 25, 31, 13, 30, 2, 14, 40, 39, 32, 18, 19, 7, 23, 3, 37, 16, 11, 4, 24, 22]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s4n010.txt,40,60,25,org.minizinc.mip.cplex,180000,unknown,,"nil"
